sample_id,clim_precip,clim_temp,soil_texture,topo_elevation,topo_slope
5489,0.1192783068362537,290.52699013489433,8,68,1.1282752
5490,0.1188407198201241,290.50561400732244,8,59,2.2588189
5491,0.1196054584979192,290.55456512373985,8,60,0.92740995
5492,0.110668464061394,289.90467957197325,7,69,2.460502
5493,0.1262857418551794,291.21033688223304,8,43,0.92740995
5494,0.1218391223169998,290.8246971509004,8,47,0.92740995
5495,0.1187729380160124,290.51982937086467,7,58,2.441865
5496,0.1177161305905591,290.4399652800828,8,60,2.2617426
5497,0.1120462091845851,289.9432450602165,8,71,3.5933013
5498,0.1240770886667762,290.98715486208374,6,48,1.1183107
5499,0.1102746823505625,289.9699218559242,8,183,2.4582474
5500,0.1109316758845136,290.01982531103107,8,70,2.4570477
5501,0.1220984771885105,290.74025015760145,8,54,0.92740995
5502,0.1221933099368279,290.88154665632374,7,49,1.4546498
5503,0.1225549503004025,290.7484857953734,8,49,3.8436825
5504,0.1143057125894565,290.2445562918308,8,70,4.5352793
5505,0.1246061357802537,291.16153795110165,8,42,2.1628575
5506,0.1254209805960774,291.1103371977424,8,44,0.92740995
5507,0.1123105942242757,289.73786725238097,7,67,3.5955033
5508,0.1262634144982984,291.1800300108856,5,47,3.33828
5509,0.1231827981673654,290.75725426718475,8,61,2.1679077
5510,0.1210158213467833,290.64601195076307,8,60,2.9165752
5511,0.1175847972596335,290.44183029550686,8,64,1.4630648
5512,0.1113118169682538,289.2797430328776,8,104,2.9452763
5513,0.1084636211521911,289.3045475398668,8,188,2.1781995
5514,0.1121907362404111,290.1132191441436,8,69,0.92740995
5515,0.1102310411211901,289.40038881562464,5,71,2.17834
5516,0.1243865314972903,290.90514790493444,8,56,1.4541023
5517,0.1207358924462365,290.6147073228504,8,54,0.92740995
5518,0.1073953957068476,288.9209529013747,8,205,4.6273675
5519,0.1159351097399369,290.3329547460048,8,56,1.133265
5520,0.1256733154975509,291.18145404274617,1,43,2.4117105
5521,0.1198169104853134,290.5669652094352,8,61,0.0
5522,0.1223897190506409,290.7983040954409,4,48,3.3655603
5523,0.1107184228103126,289.3099896645246,8,75,3.8978002
5524,0.1127304287204686,289.9922825654055,7,61,1.4696785
5525,0.1200815144659269,290.5827176583711,8,57,2.255494
5526,0.1245888565367613,290.9804275446445,5,50,2.9038093
5527,0.122056572830318,290.71509943722924,8,53,4.5861773
5528,0.1193633934465887,290.54538797902694,8,68,2.25745
5529,0.1101541440196235,289.7346440402805,7,66,2.7802885
5530,0.124115471683797,290.87649612615405,8,56,0.92740995
5531,0.1239892842972984,290.9170800962417,8,57,4.8379297
5532,0.121915617001211,290.7650737780151,5,50,0.92740995
5533,0.1229103728913075,290.7646149339606,8,58,1.4568557
5534,0.120832899725753,290.6372154149342,8,70,0.92740995
5535,0.1184885976163366,290.4898975016256,8,63,3.58063
5536,0.1251854062730773,290.9961498059087,8,52,1.452534
5537,0.1116626659914254,290.1003842867069,8,169,2.175352
5538,0.1198932580196252,290.56004653276625,8,57,4.374002
5539,0.1182906137757302,290.47335565440176,8,69,0.92740995
5540,0.1140527400274272,290.21819860776566,7,67,3.4010222
5541,0.1128497860663983,290.1538257310267,8,90,3.7047918
5542,0.114368828694653,290.24778217589164,8,59,1.465805
5543,0.1216252596737707,291.39407395871694,8,35,0.92740995
5544,0.1241858359911268,291.05485910372005,7,46,1.1166465
5545,0.1106182027393064,289.2453624153111,8,77,1.1453056
5546,0.1208245092869736,290.6161964227341,8,54,0.0
5547,0.1157047751181055,290.3246637003322,8,62,1.4647397
5548,0.109845516651042,289.81209764453206,8,206,3.875359
5549,0.1222413020296065,291.18617341422424,8,37,2.4103885
5550,0.124116981511242,291.1774037032742,4,42,1.1135825
5551,0.1114861206318483,289.2855642748685,8,88,0.0
5552,0.1241420983847083,291.18176171483884,5,41,2.4112144
5553,0.1145834980034299,290.2425966033895,8,62,3.8734205
5554,0.1220877515698209,290.78544644816304,8,53,1.1233811
5555,0.1252681641234967,291.0288710267515,8,52,2.9957726
5556,0.1238692427781081,290.9509056698487,8,55,0.0
5557,0.1127238805362967,289.9517242212709,7,66,1.1406361
5558,0.1233149422156963,290.8488855559874,8,59,2.9086592
5559,0.1220733207672192,291.20118071726074,8,35,2.1621149
5560,0.1260101460117017,291.1605916597987,8,48,1.8543341
5561,0.1196803975856457,290.562464880188,8,60,1.460705
5562,0.1165495451164215,290.3641394838694,8,73,2.4442952
5563,0.1123230189759022,289.7001706428161,7,66,2.4647605
5564,0.1123065444482122,290.1222605454638,8,71,1.4687665
5565,0.1233701967908104,291.06117028498284,4,45,2.1640527
5566,0.1104854672175432,289.7629786019272,8,65,0.0
5567,0.126184677556064,291.0258447967664,7,108,4.987724
5568,0.1180227602212923,290.4618187993563,8,61,3.3894525
5569,0.112008248178567,290.1140251735634,8,69,3.4127877
5570,0.1083862084326509,289.1590112597656,8,172,8.121656
5571,0.1082742384172302,289.26488590569846,8,164,4.3502755
5572,0.1257524239936735,290.99692006280475,8,55,1.1180186
5573,0.1216649186513904,290.6629799806913,8,54,1.1262175
5574,0.1261317261854881,291.13248550546666,5,48,2.4140067
5575,0.1094423465739037,289.603649392145,7,92,3.875828
5576,0.1181638145132104,290.47157601125605,8,63,2.171527
5577,0.1166336109965363,290.3820639372565,8,69,1.1330067
5578,0.1206475524073012,290.62371826137576,8,60,2.7802885
5579,0.1260855059659555,291.21247266762106,1,41,1.4486399
5580,0.1096881010968563,289.6669609322142,8,82,0.92740995
5581,0.1171955727912014,290.4082411680033,8,65,1.4631835
5582,0.1198308560255731,290.5677148610327,8,67,2.9173427
5583,0.1230858849113826,291.0045160079027,8,45,2.9959164
5584,0.1146672484725045,290.2513881178444,7,63,1.4647337
5585,0.1183630024207297,290.47081998657745,8,54,2.7802885
5586,0.1197891192249819,290.56110730805307,8,53,0.0
5587,0.1219042390561652,290.89169664326266,8,50,2.4243572
5588,0.1205317958689502,290.6081006701282,8,58,3.8525372
5589,0.1123630635459959,289.7408793146862,7,66,1.8543341
5590,0.1224806513090816,290.74410568487417,8,49,0.92740995
5591,0.1219034611007086,290.8061535558588,8,50,2.1673992
5592,0.1229410628125779,290.8604327926453,4,44,0.92740995
5593,0.1095454833333676,289.5422532294924,8,92,1.4713292
5594,0.1223444656145017,290.8912745724176,6,47,0.0
5595,0.1121699366657267,289.922733140357,8,80,1.1406322
5596,0.1111519963681349,289.78407128323346,8,71,0.92740995
5597,0.1139207404876232,290.2182563803052,4,59,1.1373883
5598,0.1261182212534997,291.1947626744603,8,47,3.5595264
5599,0.1241876126416277,290.9491330680088,8,53,1.1192511
5600,0.1274249394027163,291.14340228355536,8,80,2.1632466
5601,0.1262374305342836,291.15830738632144,8,44,2.1630278
5602,0.1079734724143144,289.0337376730752,8,128,0.92740995
5603,0.1126842906144203,289.9186737214921,7,63,1.8543341
5604,0.1223812649388186,290.6992673933979,8,51,2.4331744
5605,0.1223482149497413,290.7029753067232,8,47,0.92740995
5606,0.1196096940703289,290.5314172779139,8,66,0.92740995
5607,0.1187854171525096,290.50939932811946,8,63,0.92740995
5608,0.1196776836095563,290.5562433632145,8,53,1.1287416
5609,0.124657233690773,291.0694127251945,8,47,2.900477
5610,0.1228043977887406,291.2077587194537,8,37,0.0
5611,0.1104674214922864,289.5888435963364,6,73,2.4648123
5612,0.1125114808262644,290.14451278854733,8,64,0.0
5613,0.1123005823326409,289.79126390064584,8,64,3.0049055
5614,0.111712961788731,290.07831394346044,7,141,5.318819
5615,0.1089552887036755,289.04753933731206,7,71,4.575034
5616,0.1259152323112299,291.1358791766684,8,47,1.114899
5617,0.1125647293718207,290.1403102235707,7,83,2.9321034
5618,0.1219446137974979,290.88654974538497,7,49,1.8543341
5619,0.1227070848087211,290.7205924627383,8,62,0.0
5620,0.1243184121312577,291.010664192591,8,46,1.4522505
5621,0.111261142769904,289.9978199840749,8,67,3.4154859
5622,0.1218840124469741,290.8380987838809,8,51,2.997496
5623,0.1113906124005524,290.0727552869,8,176,2.1753972
5624,0.1166126971246163,290.3836472643512,4,59,0.92740995
5625,0.1082031970111027,289.1102687751688,8,152,1.1451648
5626,0.1126837062801386,289.8829198028132,7,64,0.0
5627,0.1116047098820257,290.0931322453496,8,66,3.5366602
5628,0.1233555381928285,290.9553544231068,8,53,2.4214761
5629,0.1210933155178752,290.6768727024318,3,64,1.1248555
5630,0.1107972408347373,289.1977028133225,8,104,3.006445
5631,0.1241221121325469,290.88349055537844,4,54,0.92740995
5632,0.1214019687090503,290.6562521575117,8,57,1.4589508
5633,0.1158890376099731,290.33342862611914,8,57,0.92740995
5634,0.1137787588989228,290.2148825613396,6,61,0.92740995
5635,0.1221901659535481,290.68687854454686,8,48,0.0
5636,0.1220331220348813,290.8410251077081,8,50,2.1669178
5637,0.1176233291265931,290.4447955033291,8,61,1.4630411
5638,0.1123979833520437,289.8271451894983,7,65,0.0
5639,0.1114827738149534,290.0470940456795,8,74,5.9611955
5640,0.1141905001843124,290.23616913218143,8,108,2.272522
5641,0.1228698160652507,290.98875690139363,8,39,2.4145324
5642,0.1224853790861272,290.74344639270714,8,51,3.8440542
5643,0.1217001839447299,290.67276285181373,8,53,2.7802885
5644,0.1246356077724154,290.9521472201242,8,53,1.1191925
5645,0.1227801046274652,290.7340641496161,8,58,3.3699636
5646,0.1219773832485775,291.0118711719209,7,44,0.92740995
5647,0.1222642290641754,290.848718537703,8,50,3.3617227
5648,0.1183085528807925,290.4846217115755,8,74,2.4429867
5649,0.1225888933627415,290.7575949631582,8,49,0.92740995
5650,0.1234902813598545,290.82639454157254,8,57,1.4553727
5651,0.1121810323075751,290.1269154429924,5,63,2.9337988
5652,0.1123705702567111,289.81740494617145,7,65,2.177124
5653,0.1246884445172915,290.931959847999,8,53,2.9053853
5654,0.110553744990771,290.01618902155604,8,155,3.003916
5655,0.1250171230560469,291.1434789003236,1,38,2.4132357
5656,0.1245742333784802,291.0740995495758,8,43,1.1162221
5657,0.1266544753017923,291.21762183114885,8,44,1.4486123
5658,0.1134528570538166,290.19707736571326,7,64,3.5287695
5659,0.1097133185769553,289.1065039415189,5,78,3.556668
5660,0.1260653074614624,291.19054662709107,8,45,2.8962433
5661,0.11359193800736,290.2013368381253,8,72,5.8504896
5662,0.1139601759961106,290.22490858499987,8,66,3.0028667
5663,0.1228585480920992,290.93839503089583,4,37,1.4512491
5664,0.1200041737039647,290.57640922200665,8,60,2.1702154
5665,0.1212011408516444,290.6341229897073,8,63,1.4588056
5666,0.1221687622426653,291.15211196229336,8,37,0.0
5667,0.1207741238881068,290.63267778779107,8,61,2.1696186
5668,0.1137508963743262,289.40897899373635,7,68,1.4729466
5669,0.1191508546189951,290.5284415140086,8,63,2.2580276
5670,0.1144516997003362,290.2506893526448,4,62,1.4668034
5671,0.1250870723506705,291.0489166360799,7,48,2.164322
5672,0.1228509316831631,290.7807885986569,8,57,1.4565685
5673,0.1164342528748054,290.3557887094952,8,61,0.92740995
5674,0.1251349624294285,290.97902588005286,7,52,0.0
5675,0.118556774354791,290.4983695770209,8,70,3.0006027
5676,0.1126291653838569,290.13471211605696,8,113,3.5294898
5677,0.1253906575306657,291.06680443921465,8,49,2.995443
5678,0.1220724753199646,290.7183297448215,8,52,4.3309402
5679,0.119371015023555,290.5370047729364,8,57,0.92740995
5680,0.1185272702741733,290.5000015573576,4,53,4.512838
5681,0.1105433364139169,289.4082195885417,4,73,2.2870026
5682,0.1206450449873769,290.54625346396193,4,55,1.4600873
5683,0.1141184177512384,290.23380051192845,7,60,3.5267022
5684,0.1147912106934518,290.2617678950312,8,63,1.4648145
5685,0.1221095152354449,290.7948677479425,8,54,1.1231319
5686,0.1158846638173912,290.333643715815,8,57,1.1335815
5687,0.1112797454060196,289.3906937448511,8,100,0.92740995
5688,0.1103077315795304,289.8612093527122,8,70,2.1764975
5689,0.1162277772754599,290.35726616989666,8,63,0.92740995
5690,0.1223101441701712,291.2042766873127,8,38,2.409564
5691,0.108369578943807,289.3076499297189,8,151,5.7491674
5692,0.125246001757348,291.1453707751329,8,40,1.4497958
5693,0.1156250570862155,290.321727360173,8,64,2.9281473
5694,0.1186407306684871,290.5099351687511,7,58,2.1712408
5695,0.1218550825780127,290.67602967844056,8,51,1.1259468
5696,0.1102045266293169,289.7516537553509,7,68,2.1769059
5697,0.1197958799454599,290.5654705767465,8,59,0.92740995
5698,0.117521711981782,290.44167477255814,4,60,1.4632667
5699,0.1126898015310839,290.1526003399133,7,63,0.92740995
5700,0.1138546057682794,290.1982486524263,8,65,0.0
5701,0.1163206479062842,290.355440156055,5,56,3.8663907
5702,0.1101469832219741,289.5244549175011,7,72,1.4716449
5703,0.1228909071075585,290.7364816736627,8,59,2.1681166
5704,0.1224391299284631,290.774568620486,7,47,0.92740995
5705,0.11317096438965,290.1787657666275,8,67,0.92740995
5706,0.1189275629998277,290.4944569166269,8,56,1.8543341
5707,0.1219417925344981,290.8274756959403,7,51,1.1222963
5708,0.1230314980710429,290.7726001130833,8,58,4.6273675
5709,0.1100585508848079,289.8302129352283,7,217,2.1764975
5710,0.1245871446501321,290.9523883379701,8,50,0.92740995
5711,0.1114648864151431,289.60702026283417,8,75,0.0
5712,0.1225099948387369,290.7551239622429,8,49,0.92740995
5713,0.1187309324615054,290.50546449688454,8,63,1.1300391
5714,0.1108940441911034,289.4607119922693,8,76,2.7802885
5715,0.1162063416408705,290.3495508199292,8,59,0.0
5716,0.1083109188223844,289.02326444909073,8,96,6.5639453
5717,0.1248842580531458,290.96231155050674,8,52,1.1188958
5718,0.1219410270920961,290.7920720718945,6,48,2.245602
5719,0.120173279390623,290.592507074413,5,61,2.4357572
5720,0.1177595140002816,290.4337931064971,8,65,1.1302718
5721,0.1218590645137972,290.8408663472533,4,50,0.92740995
5722,0.1189552740082068,290.512876961119,8,57,0.92740995
5723,0.1245952563903019,290.9475565682875,8,51,0.92740995
5724,0.1220002509967902,290.68234942298375,8,50,1.125789
5725,0.1146681053206101,290.264839061487,8,60,1.8543341
5726,0.1104760177797832,289.9449568982184,8,208,1.4692342
5727,0.1217909641790988,290.6768252782463,8,54,1.1259618
5728,0.125726748721762,291.2400253139679,8,40,0.0
5729,0.1235795696333599,290.8550604279775,8,59,1.4551448
5730,0.1184148760800164,290.48051495201776,8,61,2.9221034
5731,0.1243317849777357,291.1674118292546,8,44,0.92740995
5732,0.12186379041545,290.76316752271083,4,52,0.92740995
5733,0.1126645173754035,290.1507048091232,7,64,3.874376
5734,0.1244641630113541,291.15820577611674,4,38,5.972845
5735,0.1221095357474076,290.73103007977454,8,50,1.8543341
5736,0.1074969795839638,288.9732110272705,8,193,4.573736
5737,0.1173711922833332,290.4250223990977,8,64,1.4631835
5738,0.1240802920945041,290.87820891062864,5,53,1.1208506
5739,0.1105901435232885,289.8667602525152,7,65,3.417648
5740,0.124326465398786,291.01041057986794,8,49,2.7802885
5741,0.1156172718693847,290.3214497514072,8,64,1.4650722
5742,0.1120797044539375,289.69084520601325,8,66,1.4713199
5743,0.1236581696087176,290.8483503271755,8,59,1.4552673
5744,0.1254888144286026,291.0647461420375,8,48,1.4513301
5745,0.1134008772255531,290.19411387982984,8,64,1.4667611
5746,0.1192181094256472,290.5422445566426,4,55,1.8543341
5747,0.1234852863631026,291.045259287116,5,41,2.9955523
5748,0.1256210684405772,291.1526278276957,8,43,0.92740995
5749,0.1223980609212932,290.7252098495709,8,53,2.9134858
5750,0.1219661188772381,290.65804519428855,8,64,0.0
5751,0.1123386638697532,289.9586072385516,8,126,1.4697583
5752,0.1241655998082968,290.8809535188408,8,58,4.3559384
5753,0.1193511514310565,290.54001715256874,8,66,1.1278132
5754,0.1223207964559332,290.71304984406845,8,53,1.4579337
5755,0.1232860354554566,291.18672905225253,5,38,1.1132025
5756,0.1118931846983445,290.1105341668983,5,59,4.7641716
5757,0.1177560211398012,290.43497824185977,8,70,1.1301535
5758,0.1098961153305981,289.7584666050772,7,248,5.760515
5759,0.1248601355091773,290.9658440769902,8,50,1.8543341
5760,0.1219222684970484,290.78634797552104,7,50,2.4294977
5761,0.1234619431295623,290.83427374492766,8,58,4.9969883
5762,0.1237594532104065,290.9178888160912,8,54,2.42323
5763,0.1227455759877047,290.9119188738665,8,45,2.4234333
5764,0.1242403646520542,291.19472393637176,6,42,2.4106526
5765,0.1221147762360602,290.7359159684242,8,47,2.9984803
5766,0.1146379604074046,290.2509072162975,8,65,2.173219
5767,0.108196976464705,289.1064030690992,8,149,0.92740995
5768,0.1170327784742803,290.4078005731329,8,60,1.4636711
5769,0.1087357175426444,289.16460602304545,8,80,1.145
5770,0.1190877043273319,290.5210454329612,8,60,3.509254
5771,0.111712407077089,289.3507947505889,8,73,2.9446962
5772,0.1226616960887606,291.0736723383829,8,43,0.0
5773,0.1200728923605743,290.5740923919886,8,54,2.2556076
5774,0.1246863999821731,290.93244093191834,8,55,1.1195372
5775,0.1251727221468194,291.01275981656727,8,51,0.0
5776,0.1252748923293059,291.03924307458715,8,49,1.1171552
5777,0.1127183449408755,290.15257611751474,8,67,1.8543341
5778,0.1103455947541977,289.4671677846292,4,73,1.4720665
5779,0.1236801508087599,290.839561552609,8,54,0.92740995
5780,0.1198193690820496,290.5682203459593,8,61,1.1285405
5781,0.1283062337436942,291.19915955142244,7,95,3.4633818
5782,0.1098155195793617,289.5213839463996,9,71,2.284536
5783,0.1223153724382445,290.7038029638728,7,61,7.6563606
5784,0.1158230504836947,290.335115298855,4,61,1.4652342
5785,0.1221267772964324,290.6463642074035,4,53,1.125425
5786,0.1221647252178412,290.7078798137053,8,55,3.5742998
5787,0.121822772091628,290.9357953489722,8,47,2.4222066
5788,0.1121644893126067,289.7396100394002,8,66,0.0
5789,0.1229231472630448,290.8903324981021,8,46,1.4544795
5790,0.1220363196628763,291.1966902616886,8,36,1.1127229
5791,0.1223323381883285,290.77528649472214,6,49,2.1677766
5792,0.1220186047651201,290.7163997536808,2,57,1.457244
5793,0.1118863801871195,289.4249740490876,8,72,0.92740995
5794,0.1120644304893844,289.9013989596775,8,73,4.347152
5795,0.1212609145543122,290.6478127420709,8,58,1.4590962
5796,0.1218659042707224,290.84464321706565,4,51,1.4553984
5797,0.1131107497173146,290.17306801741324,5,68,2.1752825
5798,0.1215937301971401,290.63611528867995,8,58,2.4354022
5799,0.1215805116219792,290.6607756575073,8,54,1.4588288
5800,0.1179356358350293,290.4609469114035,8,72,1.4626231
5801,0.1215815506782815,290.6426931181481,8,65,2.9161165
5802,0.1246875626347299,290.9248011305364,6,59,3.8693867
5803,0.1140630599230548,290.2306731430631,8,63,0.0
5804,0.1252808910469185,291.09933863119323,8,46,0.92740995
5805,0.1166986161366759,290.3857004408956,8,67,2.4470577
5806,0.1083082439796336,289.097092755739,8,143,3.8990896
5807,0.1112167468883587,289.407947700672,8,103,2.4681334
5808,0.1253646451135207,291.0259880025459,8,52,3.4744227
5809,0.1230389938664504,291.01296903754786,4,45,2.234269
5810,0.1221296458083462,290.9104899875431,5,46,1.1201177
5811,0.1106552434164562,289.3350320650263,8,74,1.4730028
5812,0.125384737582585,291.1134185522555,8,43,1.1153682
5813,0.1126820415043355,290.0884305823401,8,62,2.9362273
5814,0.1218001598922058,290.9350649387398,8,48,1.4535593
5815,0.1225042850842305,290.7471206896678,8,52,8.033339
5816,0.1243138158553351,290.9236719679528,6,51,1.1198751
5817,0.1198000617557836,290.572374427081,9,66,2.1703434
5818,0.1162270200732221,290.35337866321424,5,62,6.287524
5819,0.1131067207828337,290.173497177762,8,69,2.274961
5820,0.1219313704028056,290.73510049095535,8,54,0.0
5821,0.117663378351129,290.4433213159091,8,64,3.5821264
5822,0.1223724826659315,290.74514811890737,8,54,1.8543341
5823,0.1117915055443232,289.5098933181732,8,71,0.92740995
5824,0.1107619524418527,289.62028918586634,5,69,2.4646058
5825,0.1134719403975404,290.19269274685627,8,96,2.933532
5826,0.1134106351423428,290.18383837029245,4,62,1.1385493
5827,0.122085905842673,290.726738603836,8,51,1.4577545
5828,0.1197049293418555,290.56748612575444,8,70,1.1286771
5829,0.1096432059342434,289.7709317173068,8,240,1.1403868
5830,0.1223638785649483,290.70308298653595,8,51,2.2497873
5831,0.1089416847497919,289.21850908426853,8,91,2.9441793
5832,0.1117021968882584,289.829163899742,8,75,0.92740995
5833,0.125405870512447,291.0450945895985,8,49,0.0
5834,0.1201393763195986,290.5840423982776,8,54,0.92740995
5835,0.1122546249160086,290.1253169594349,8,166,1.4673424
5836,0.1108377131302223,289.5216235501101,8,71,1.1431971
5837,0.1154175811115253,290.30998420608574,4,63,2.4513562
5838,0.1185846981973297,290.5064409626323,8,58,1.4619669
5839,0.1218669337293687,290.6881064272289,8,59,0.92740995
5840,0.1146825854458205,290.2663093954651,8,69,1.1357567
5841,0.1272992159253335,291.1637327929266,8,59,1.4496272
5842,0.1220474399255382,290.9277232614487,4,45,1.1196657
5843,0.1114026689062946,289.4151025996752,8,103,3.7047918
5844,0.1102312347182735,289.7668639722223,7,66,1.8543341
5845,0.1129706999652119,290.1600606179102,8,61,0.92740995
5846,0.112335380199011,289.74409723370707,8,65,0.0
5847,0.1117672887250631,289.60648988547075,8,71,2.1778643
5848,0.1086628521436538,288.1825785540796,8,86,0.0
5849,0.1273563315628678,291.1496943605988,8,63,3.3406365
5850,0.113605835426133,290.20426912757284,8,65,1.4670304
5851,0.1123545208882784,290.1311261934477,8,70,4.7642426
5852,0.1240450193871619,290.9236372598629,8,57,2.4229925
5853,0.1118022567895935,289.85382228226547,8,72,4.647723
5854,0.1115578412431704,290.07889424113245,8,179,1.4678676
5855,0.1084664924769452,288.9847138149427,8,108,6.5640116
5856,0.1138911922381251,290.19862456612987,8,69,1.1344093
5857,0.1188746924618541,290.512729866975,8,60,1.1298332
5858,0.1160351054919281,290.3467127998851,8,79,2.9274778
5859,0.1224244123278615,291.07490545843604,8,37,1.4495082
5860,0.1125513709649706,289.9717286809204,7,64,1.1404027
5861,0.1195542052259338,290.5422103025462,8,54,2.439699
5862,0.1258582417045512,291.1470019074209,8,48,1.8543341
5863,0.1262065133487505,291.18280001312684,8,47,1.1138015
5864,0.1121021995226274,290.0733200509753,4,71,1.4689987
5865,0.1245787564941801,291.06956535682934,8,45,1.4511571
5866,0.1190817526617906,290.52378693854195,8,62,0.0
5867,0.1189229827785716,290.51393947174887,8,68,2.7802885
5868,0.1256762954360029,291.243316560648,8,42,0.92740995
5869,0.1129271195368325,290.16234847449545,8,70,0.92740995
5870,0.1120378203957299,290.0956261611084,8,151,1.4672182
5871,0.1192853392767492,290.52340523666294,5,54,0.92740995
5872,0.1255106248762846,291.09576449448315,8,48,2.4155257
5873,0.1256721562377375,291.06120736434525,8,48,3.8238916
5874,0.1216085346974621,290.659396170566,8,52,1.8543341
5875,0.1145113869855011,290.2560505583004,8,60,1.4657569
5876,0.1161766878295832,290.3422750289212,8,73,0.0
5877,0.1239222809561104,290.8748897357956,5,54,0.0
5878,0.1144266553744704,290.2516839787376,8,65,2.1740322
5879,0.1218834026777564,290.7919026539598,7,49,0.92740995
5880,0.1114601782487039,289.56554648739683,7,96,5.771616
5881,0.1138655079962783,290.2071495649044,8,67,2.4510832
5882,0.120985780138664,290.6346935238243,8,53,2.1695266
5883,0.1179311036988383,290.46650598113,7,58,0.0
5884,0.1183875847712588,290.4915163896394,6,55,1.4621648
5885,0.1222740917496818,290.857313098302,8,48,1.1214967
5886,0.1222888235560937,291.10154371534344,8,40,0.92740995
5887,0.1252950562916024,291.05689966940326,8,50,0.92740995
5888,0.1108214016863748,290.0089694885685,7,76,4.3967743
5889,0.1121124068289018,289.7942429725855,8,69,3.5948195
5890,0.1128293524307422,290.1579465330151,7,68,6.464861
5891,0.1199607913515611,290.5753344078646,8,57,2.2558272
5892,0.1218667500267361,290.7608468404546,4,51,0.92740995
5893,0.1153792082652444,290.30742972451213,8,65,0.92740995
5894,0.1134338840043907,290.1872251175449,4,60,14.232145
5895,0.1097079357805415,289.7944385515909,8,272,1.4696171
5896,0.1089993162850138,289.4657507468653,8,81,13.509952
5897,0.1092914774576885,289.4008474906344,8,99,3.5493217
5898,0.1147212988987062,290.2678852195569,8,59,3.4014866
5899,0.1101746882822585,289.5038005725097,7,69,1.4717813
5900,0.125097419702659,290.98029282296784,8,54,1.1184751
5901,0.1199769727655103,290.58217590280543,8,67,1.4603769
5902,0.1074630248216281,288.93211110844953,7,224,2.7802885
5903,0.1180289491127224,290.4606667119772,8,63,3.389338
5904,0.1202330778404561,290.595340058038,8,58,1.1279532
5905,0.1227995859349907,291.1014675820155,4,40,2.1634862
5906,0.10839055602414,289.23658699565425,8,165,4.7655435
5907,0.1098897917854206,289.23862185517225,7,75,0.92740995
5908,0.1187582429796689,290.5067211160663,8,62,1.130001
5909,0.1087964284131449,289.2546003648609,8,116,4.3508735
5910,0.1220512930682208,290.82410500418564,8,52,4.575115
5911,0.1230545110007531,290.9898500737368,7,46,1.1181464
5912,0.1077095362067556,288.9933586999441,8,187,2.179362
5913,0.1116474960897583,289.7574088729109,8,74,2.177205
5914,0.1255668799400461,291.0677369277778,8,49,0.92740995
5915,0.1218761819625248,290.9440667674047,6,45,2.9048948
5916,0.1252995417101194,290.9622306919607,8,57,3.4782622
5917,0.1240866993519997,290.8782357750447,8,54,2.4247653
5918,0.1249522904259387,290.9655439982005,8,54,0.0
5919,0.1179543550484214,290.4606761398048,8,65,3.000913
5920,0.1109090877049643,290.0121429467305,7,108,9.26295
5921,0.1217445333964784,291.1913133209279,4,32,2.4099793
5922,0.1092000054556928,289.35842627231915,8,111,3.876373
5923,0.1150393311386985,289.3937414922793,7,72,0.0
5924,0.1230400735980431,291.0075344309096,5,46,0.92740995
5925,0.1227196599731708,290.844384000443,8,46,0.0
5926,0.1219041456727163,291.0833108596963,5,39,2.2303755
5927,0.1130513546481426,290.1694937732209,8,63,3.0028741
5928,0.1181977693546332,290.4697117980423,5,70,0.92740995
5929,0.1256822325028967,291.10381135697526,8,46,2.163674
5930,0.122328859468665,290.88364435468185,8,48,2.2407775
5931,0.1250415441325026,290.9460685567656,5,56,2.9964263
5932,0.1078350842757072,289.0426422756255,8,208,4.352074
5933,0.1221142837916004,290.8197474310971,8,52,1.8543341
5934,0.1155528352742907,290.30482399920334,8,60,1.8543341
5935,0.1221332835627923,291.1004655445088,8,43,1.1152021
5936,0.1211003415917222,290.64289091603865,8,54,0.92740995
5937,0.1146434235087952,290.26379700944074,8,65,2.1738112
5938,0.1134288479510909,290.19408718204903,8,67,1.13713
5939,0.1219442080395441,290.7683336334261,8,50,1.4569534
5940,0.1256992643639545,291.1874568665175,1,42,1.4490584
5941,0.1205348902062212,290.6140662552107,5,63,1.4588927
5942,0.1217544387714979,290.68240931917126,8,62,1.457925
5943,0.1225253371591455,290.8278873662173,4,46,2.7802885
5944,0.1242976278652684,290.8904091382633,8,58,1.8543341
5945,0.1088005021230304,289.36599050713846,8,130,3.005552
5946,0.1258122743228079,291.02472832724635,8,54,2.902145
5947,0.1187409534147905,290.5124022085622,7,58,2.2592835
5948,0.1142866101714622,290.2422013701836,8,100,2.1744895
5949,0.1256613291642138,291.1500324357528,8,46,1.1145135
5950,0.1254890869235853,290.988905116176,7,53,1.8543341
5951,0.1111880642622336,289.1955627046224,8,152,3.006529
5952,0.1106413092501778,289.7087813232736,8,69,0.92740995
5953,0.1181852936332568,290.47918711807995,4,57,2.4433894
5954,0.1095453035495405,289.4985000886712,8,68,2.9412394
5955,0.1229703315975083,291.22669683595785,8,36,1.4479344
5956,0.1241850104302112,290.8880574976326,8,55,0.0
5957,0.1216600200748754,290.701171052204,8,52,0.92740995
5958,0.1190121813474565,290.5077651696181,8,68,2.7802885
5959,0.1179724546365537,290.4559884468272,8,67,2.257891
5960,0.1127050292899319,290.0435485812867,7,63,1.1399007
